start_time,datetime,outflow_mean,outflow_mean_ma7,outflow_top10,outflow_total
1647115200000,2022-03-12 20:00:00,0.2414135974205527,0.4973642592997583,801.6792357551955,2517.7024074989445
1647118800000,2022-03-12 21:00:00,0.4230445746794026,0.4723193012425559,2527.800884025147,4767.289312062188
1647122400000,2022-03-12 22:00:00,0.9512693783140236,0.5331493012644851,4917.217741305814,9593.551680296929
1647126000000,2022-03-12 23:00:00,0.4710383984697415,0.5281587627765131,2291.65055035,4494.648398198273
1647129600000,2022-03-13 00:00:00,1.4337863191354352,0.6317252806979565,9980.270935256109,13844.640697571762
1647133200000,2022-03-13 01:00:00,0.5399879342076346,0.6355389747429594,3114.178268752737,4712.474701830028
1647136800000,2022-03-13 02:00:00,0.9560030525324928,0.7166490363941833,6188.7452772303595,8430.990920284054
1647140400000,2022-03-13 03:00:00,0.35952556678340025,0.7335221748745901,1273.381086370384,2988.736036670406
1647144000000,2022-03-13 04:00:00,0.422865023436808,0.7334965246970766,1774.4630585601792,3502.168124103644
1647147600000,2022-03-13 05:00:00,0.6927959600755186,0.6965717506630045,3879.349113529431,4822.552678085684
1647151200000,2022-03-13 06:00:00,0.27515063861730665,0.6685877849697995,1004.6179957900672,2027.5850559709324
1647154800000,2022-03-13 07:00:00,0.4058659668288434,0.5217420203545721,1593.8549969659966,2903.1592607267166
1647158400000,2022-03-13 08:00:00,0.8791053380088971,0.5701873637547524,4647.94206672,6849.988793765327
1647162000000,2022-03-13 09:00:00,2.314147782412833,0.7642080394519439,15036.969579504754,18071.180032861812
1647165600000,2022-03-13 10:00:00,4.541183108348015,1.361587688246889,27121.662937583595,34726.42722953727
1647169200000,2022-03-13 11:00:00,0.5101591125192054,1.3740582724015171,2332.536608106477,3994.03569191286
1647172800000,2022-03-13 12:00:00,1.171726271736731,1.4424768883531187,6491.208677781224,11138.429939129364
1647176400000,2022-03-13 13:00:00,0.5823449846052822,1.4863617949228296,2721.93536204452,6059.299564817961
1647180000000,2022-03-13 14:00:00,1.1712003850937365,1.5956952832463858,7692.620337959325,12299.94644425442
1647183600000,2022-03-13 15:00:00,1.0958490557081133,1.6266586714891311,8221.816336216443,11784.760745085052
1647187200000,2022-03-13 16:00:00,0.3917468289813904,1.3520299638560676,1863.917390726884,4478.058002086274
1647190800000,2022-03-13 17:00:00,0.4075007287294681,0.7615039096248467,2389.247181562693,4698.075901522037
1647194400000,2022-03-13 18:00:00,0.34952375470799174,0.7385560013661018,1696.1245793676771,3998.901277614134
1647198000000,2022-03-13 19:00:00,0.5096105291114817,0.6439680381339234,2984.5084477519235,5543.543335674698
1647201600000,2022-03-13 20:00:00,0.30828335922171135,0.604816377364842,1097.929790313606,3301.714777264529
1647205200000,2022-03-13 21:00:00,0.5928992973259405,0.5222019362551567,3202.061140693853,6242.636701544827
1647208800000,2022-03-13 22:00:00,2.9681802316604116,0.7896778185340565,7951.589779824923,31269.77874054244
1647212400000,2022-03-13 23:00:00,4.403652778368257,1.3628072398750375,22775.814295574637,43701.85017252659
1647216000000,2022-03-14 00:00:00,2.4039935904007264,1.648020505828074,9738.044670549953,23753.860666749577
1647219600000,2022-03-14 01:00:00,3.5088438113365945,2.0993519424893035,11755.30759435593,31698.89499161479
1647223200000,2022-03-14 02:00:00,2.2090431292540607,2.3421280282239576,14987.359954136376,20857.785226416843
1647226800000,2022-03-14 03:00:00,1.7730006116173975,2.55137334999477,13783.931497798543,16903.78783116027
1647230400000,2022-03-14 04:00:00,1.6800644903704152,2.7066826632868377,8210.9251820463,14342.710554292236
1647234000000,2022-03-14 05:00:00,1.3958600087729642,2.482065488588631,8041.80326677,11353.925311359291
1647237600000,2022-03-14 06:00:00,1.5504913172551074,2.074470994143895,8928.498693449867,11523.251469839955
1647241200000,2022-03-14 07:00:00,2.003096097724685,2.017199923761603,12673.353867325315,16549.579959401344
1647244800000,2022-03-14 08:00:00,1.6964787466331646,1.7582906288039708,8420.106258470829,15122.41154748803
1647248400000,2022-03-14 09:00:00,0.847949529256531,1.5638486859471807,4247.881500697119,7749.410747875437
1647252000000,2022-03-14 10:00:00,2.917640773063077,1.7273687090108492,25865.149710022815,29091.796148211943
1647255600000,2022-03-14 11:00:00,4.97862465245966,2.1985915893093124,44946.66339882502,48397.21024656035
1647259200000,2022-03-14 12:00:00,1.839308631644651,2.261941392576696,18025.31138763837,20911.09983316804
1647262800000,2022-03-14 13:00:00,0.7519073404517355,2.147857967319072,6437.059609916017,10033.451550987958
1647266400000,2022-03-14 14:00:00,0.9214499089628098,1.9933370832102324,7960.970719293379,13099.331905815305
1647270000000,2022-03-14 15:00:00,1.24862954179613,1.9293586253763704,9404.469925640024,17645.63268466291
1647273600000,2022-03-14 16:00:00,1.2618346981477644,1.988485078075118,11626.437297130018,17294.706372813256
1647277200000,2022-03-14 17:00:00,0.8359064174793903,1.691094455848877,5916.851835068978,10157.93478520955
1647280800000,2022-03-14 18:00:00,1.8284278254764532,1.2410663377084192,18910.721723684324,24585.04054135639
