start_time,coinbase_premium_gap,coinbase_premium_gap_usdt_adjusted,coinbase_premium_index,coinbase_premium_index_usdt_adjusted,datetime
1737417600000,-130.42,-27.20748312,-0.12888912,-0.02686069,2025-01-21 00:00:00
1737421200000,-129.22,-14.58788774,-0.12731255,-0.01435632,2025-01-21 01:00:00
1737424800000,-130.6,1.14438275,-0.12735803,0.00111454,2025-01-21 02:00:00
1737428400000,-132.58,-22.36744345,-0.12879846,-0.0217062,2025-01-21 03:00:00
1737432000000,-135.15,-83.80800863,-0.13205438,-0.0818473,2025-01-21 04:00:00
1737435600000,-119.49,-56.39474575,-0.11787979,-0.05560016,2025-01-21 05:00:00
1737439200000,-131.41,-80.21776044,-0.12861137,-0.07847003,2025-01-21 06:00:00
1737442800000,-136.96,-83.7757701,-0.13428893,-0.08209909,2025-01-21 07:00:00
1737446400000,-140.07,-95.39856951,-0.13669792,-0.09306133,2025-01-21 08:00:00
1737450000000,-112.91,-16.74638807,-0.109934,-0.01628973,2025-01-21 09:00:00
1737453600000,-109.18,-35.93992293,-0.10583472,-0.03481399,2025-01-21 10:00:00
1737457200000,-106.28,-100.68016725,-0.10243041,-0.09702817,2025-01-21 11:00:00
1737460800000,-114.76,-15.466019,-0.10979719,-0.01478313,2025-01-21 12:00:00
1737464400000,-86.31,-1.6997733,-0.08262725,-0.00162593,2025-01-21 13:00:00
1737468000000,-82.66,2.95981614,-0.08004965,0.00286397,2025-01-21 14:00:00
1737471600000,-88.41,-22.30744915,-0.08505623,-0.02144758,2025-01-21 15:00:00
1737475200000,-39.66,2.326396,-0.03778367,0.00221545,2025-01-21 16:00:00
1737478800000,22.14,30.6338608,0.02085271,0.0288504,2025-01-21 17:00:00
1737482400000,15.88,14.62972419,0.0148604,0.01369056,2025-01-21 18:00:00
1737486000000,20.47,27.94185785,0.01912524,0.02610442,2025-01-21 19:00:00
1737489600000,-0.4,2.04540823,-0.00037687,0.00192709,2025-01-21 20:00:00
1737493200000,22.27,-9.85562856,0.02085748,-0.00923329,2025-01-21 21:00:00
1737496800000,36.19,2.57442539,0.03414279,0.00242956,2025-01-21 22:00:00
1737500400000,15.44,-6.84595645,0.0145463,-0.00645105,2025-01-21 23:00:00
1737504000000,3.04,1.99429324,0.00286933,0.00188235,2025-01-22 00:00:00
1737507600000,0.71,-0.82198386,0.00067108,-0.00077693,2025-01-22 01:00:00
1737511200000,9.22,4.0411102,0.00873239,0.00382758,2025-01-22 02:00:00
1737514800000,17.77,7.209999,0.01682765,0.00682833,2025-01-22 03:00:00
1737518400000,-8.22,14.30726534,-0.00778568,0.01354843,2025-01-22 04:00:00
1737522000000,-4.79,0.79672847,-0.00453216,0.0007538,2025-01-22 05:00:00
1737525600000,-4.1,0.61153131,-0.00389069,0.00058029,2025-01-22 06:00:00
1737529200000,-22.1,-25.17793291,-0.02103064,-0.02396034,2025-01-22 07:00:00
1737532800000,-18.23,-16.01406587,-0.01731737,-0.01521205,2025-01-22 08:00:00
1737536400000,5.5,7.95559517,0.00523885,0.00757767,2025-01-22 09:00:00
1737540000000,-19.97,6.86874092,-0.01899322,0.00653111,2025-01-22 10:00:00
1737543600000,-29.64,1.83126078,-0.02820161,0.00174187,2025-01-22 11:00:00
1737547200000,-14.49,-5.63840569,-0.01376384,-0.00535539,2025-01-22 12:00:00
1737550800000,-27.75,2.5053351,-0.02666374,0.00240656,2025-01-22 13:00:00
1737554400000,-4.9,-4.5492373,-0.00469377,-0.00435776,2025-01-22 14:00:00
1737558000000,2.1,10.4344008,0.00201574,0.01001494,2025-01-22 15:00:00
1737561600000,-4.45,-12.60740698,-0.00429103,-0.01215799,2025-01-22 16:00:00
1737565200000,-8.95,-5.11842222,-0.00857725,-0.00490507,2025-01-22 17:00:00
1737568800000,-16.68,-12.5293544,-0.01605451,-0.01205903,2025-01-22 18:00:00
1737572400000,-4.96,9.6882,-0.00474051,0.00925819,2025-01-22 19:00:00
1737576000000,-7.95,-0.02681246,-0.0076207,-2.57e-05,2025-01-22 20:00:00
1737579600000,-27.71,-4.72424034,-0.0266217,-0.00453769,2025-01-22 21:00:00
1737583200000,-3.85,6.536679,-0.00370667,0.0062927,2025-01-22 22:00:00
1737586800000,-39.55,1.932664,-0.03813641,0.00186284,2025-01-22 23:00:00
1737590400000,-63.38,-22.94027521,-0.06135082,-0.02219712,2025-01-23 00:00:00
1737594000000,-45.7,14.7169315,-0.04439827,0.01428934,2025-01-23 01:00:00
1737597600000,-80.89,-19.97945401,-0.07879765,-0.01945111,2025-01-23 02:00:00
1737601200000,-67.75,10.32649711,-0.06612256,0.01007076,2025-01-23 03:00:00
1737604800000,-87.06,-8.94795865,-0.08529004,-0.00875934,2025-01-23 04:00:00
1737608400000,-51.39,25.64985955,-0.05012068,0.02499752,2025-01-23 05:00:00
1737612000000,-45.35,1.77704533,-0.04434917,0.00173703,2025-01-23 06:00:00
1737615600000,-54.0,6.61343874,-0.05257507,0.00643513,2025-01-23 07:00:00
1737619200000,-40.74,10.367875,-0.03985687,0.01013806,2025-01-23 08:00:00
1737622800000,-67.4,-13.5138347,-0.0662916,-0.01328455,2025-01-23 09:00:00
1737626400000,-30.41,9.24559106,-0.02990649,0.00908896,2025-01-23 10:00:00
1737630000000,-28.24,12.33696535,-0.02770135,0.01209683,2025-01-23 11:00:00
1737633600000,-44.59,11.309569,-0.04387243,0.01112145,2025-01-23 12:00:00
1737637200000,-32.21,15.96462086,-0.03142063,0.01556606,2025-01-23 13:00:00
1737640800000,-13.6,-15.41177647,-0.0129261,-0.01464835,2025-01-23 14:00:00
1737644400000,36.41,29.07208002,0.03458938,0.02762031,2025-01-23 15:00:00
1737648000000,30.89,-5.86665733,0.0293801,-0.00558185,2025-01-23 16:00:00
1737651600000,29.67,2.54083626,0.02800965,0.00239926,2025-01-23 17:00:00
1737655200000,61.93,12.37842821,0.05874352,0.01174704,2025-01-23 18:00:00
1737658800000,36.98,-3.4934287,0.03563649,-0.00336782,2025-01-23 19:00:00
1737662400000,46.91,4.08205752,0.04541825,0.00395389,2025-01-23 20:00:00
1737666000000,35.17,12.83688653,0.03411944,0.01245613,2025-01-23 21:00:00
1737669600000,46.12,20.42059485,0.04435519,0.01964404,2025-01-23 22:00:00
1737673200000,16.02,-6.73220805,0.01541714,-0.00648028,2025-01-23 23:00:00
1737676800000,-2.07,13.81526297,-0.00200103,0.01335292,2025-01-24 00:00:00
1737680400000,-11.87,8.55800328,-0.01149812,0.00828824,2025-01-24 01:00:00
1737684000000,1.06,1.77390095,0.00102897,0.00172195,2025-01-24 02:00:00
1737687600000,3.84,-0.54007618,0.00369615,-0.00051987,2025-01-24 03:00:00
1737691200000,-14.64,-3.5092489,-0.0139919,-0.00335354,2025-01-24 04:00:00
1737694800000,-8.68,-5.97999963,-0.00824921,-0.00568307,2025-01-24 05:00:00
1737698400000,9.64,19.82517788,0.00918174,0.01888091,2025-01-24 06:00:00
1737702000000,32.52,38.36165255,0.03095763,0.0365166,2025-01-24 07:00:00
1737705600000,15.41,13.2999848,0.01460653,0.01260678,2025-01-24 08:00:00
1737709200000,3.14,12.6032003,0.0029863,0.01198523,2025-01-24 09:00:00
1737712800000,24.69,36.05076315,0.02342133,0.03419464,2025-01-24 10:00:00
1737716400000,14.13,-0.66044003,0.01340352,-0.00062657,2025-01-24 11:00:00
1737720000000,20.35,47.51359696,0.01928424,0.04501365,2025-01-24 12:00:00
1737723600000,5.93,-2.40901649,0.00564128,-0.00229191,2025-01-24 13:00:00
1737727200000,14.32,9.9627704,0.01354035,0.00942073,2025-01-24 14:00:00
1737730800000,29.98,19.394002,0.02832043,0.01832226,2025-01-24 15:00:00
1737734400000,43.17,23.64558307,0.04086292,0.02238606,2025-01-24 16:00:00
1737738000000,70.27,30.4172755,0.06600697,0.02858266,2025-01-24 17:00:00
1737741600000,43.84,13.06982111,0.04123102,0.01229557,2025-01-24 18:00:00
1737745200000,32.73,0.53108182,0.03094715,0.00050231,2025-01-24 19:00:00
1737748800000,10.94,-8.76197818,0.01043305,-0.00835752,2025-01-24 20:00:00
1737752400000,19.31,9.8487851,0.01836868,0.00936952,2025-01-24 21:00:00
1737756000000,-4.28,-13.7099525,-0.00408486,-0.01308603,2025-01-24 22:00:00
1737759600000,-20.23,-10.07958431,-0.01929046,-0.00961053,2025-01-24 23:00:00
1737763200000,-10.82,-14.79734218,-0.01036204,-0.01417158,2025-01-25 00:00:00
1737766800000,-20.62,-5.13867622,-0.01968722,-0.00490549,2025-01-25 01:00:00
1737770400000,-35.56,-33.4688092,-0.03400933,-0.03200869,2025-01-25 02:00:00
1737774000000,-36.5,-25.97976,-0.03469503,-0.02469256,2025-01-25 03:00:00
1737777600000,-24.46,-18.80272912,-0.0233736,-0.01796662,2025-01-25 04:00:00
1737781200000,-26.97,-16.45930316,-0.02584176,-0.01576917,2025-01-25 05:00:00
1737784800000,-15.9,-6.29949168,-0.01524332,-0.00603876,2025-01-25 06:00:00
1737788400000,-22.64,-13.33398988,-0.02168874,-0.0127726,2025-01-25 07:00:00
1737792000000,-14.02,11.47700623,-0.01343659,0.01099673,2025-01-25 08:00:00
1737795600000,-10.27,-2.65749801,-0.00984031,-0.00254612,2025-01-25 09:00:00
1737799200000,-13.9,2.5786402,-0.01329635,0.00246627,2025-01-25 10:00:00
1737802800000,-4.57,10.51099624,-0.00436606,0.01004049,2025-01-25 11:00:00
1737806400000,-11.16,3.79769087,-0.01065363,0.00362486,2025-01-25 12:00:00
1737810000000,-20.23,-12.08301429,-0.01931873,-0.01153783,2025-01-25 13:00:00
1737813600000,-21.91,-13.5419992,-0.02094646,-0.01294542,2025-01-25 14:00:00
1737817200000,6.1,-4.389779,0.00581518,-0.00418523,2025-01-25 15:00:00
1737820800000,3.57,3.57,0.00341121,0.00341121,2025-01-25 16:00:00
1737824400000,-15.22,-14.1710029,-0.0145091,-0.01350896,2025-01-25 17:00:00
1737828000000,-13.3,-7.0009906,-0.01266866,-0.00666826,2025-01-25 18:00:00
1737831600000,-18.7,-11.41232355,-0.01780017,-0.01086242,2025-01-25 19:00:00
1737835200000,-18.14,1.8034849,-0.01728183,0.00171784,2025-01-25 20:00:00
1737838800000,-10.44,-0.17986076,-0.00993313,-0.00017111,2025-01-25 21:00:00
1737842400000,-17.29,-3.6299198,-0.01645452,-0.00345407,2025-01-25 22:00:00
1737846000000,-13.29,-3.8627835,-0.01268773,-0.0036874,2025-01-25 23:00:00
1737849600000,-16.96,-9.6380028,-0.01621416,-0.00921351,2025-01-26 00:00:00
1737853200000,-19.61,-11.2402904,-0.01874378,-0.01074292,2025-01-26 01:00:00
1737856800000,-30.66,-11.61156427,-0.02928472,-0.0110887,2025-01-26 02:00:00
1737860400000,-16.31,3.67182166,-0.0155241,0.00349423,2025-01-26 03:00:00
1737864000000,-31.6,-15.38948976,-0.03004537,-0.01463012,2025-01-26 04:00:00
1737867600000,-35.89,-17.85795089,-0.03415034,-0.01698943,2025-01-26 05:00:00
1737871200000,-20.69,-2.16858179,-0.0197065,-0.00206513,2025-01-26 06:00:00
1737874800000,-23.73,-5.8802805,-0.02260036,-0.0055994,2025-01-26 07:00:00
1737878400000,-14.54,-7.9745497,-0.01384361,-0.00759214,2025-01-26 08:00:00
1737882000000,-14.62,-11.4810991,-0.01397304,-0.01097271,2025-01-26 09:00:00
1737885600000,-15.64,-0.98718947,-0.01493574,-0.0009426,2025-01-26 10:00:00
1737889200000,-10.29,3.38674267,-0.00981695,0.00323063,2025-01-26 11:00:00
1737892800000,-0.62,13.0157,-0.0005911,0.01240729,2025-01-26 12:00:00
1737896400000,-11.27,2.3750249,-0.01073725,0.00226246,2025-01-26 13:00:00
1737900000000,-27.04,-17.59504,-0.02576612,-0.01676461,2025-01-26 14:00:00
1737903600000,-10.87,-5.40961614,-0.01035563,-0.00515337,2025-01-26 15:00:00
1737907200000,-4.09,10.85212467,-0.00389754,0.01033999,2025-01-26 16:00:00
1737910800000,-12.89,1.5168647,-0.01228261,0.00144519,2025-01-26 17:00:00
1737914400000,-5.02,8.6527643,-0.00477299,0.00822594,2025-01-26 18:00:00
1737918000000,-10.82,4.9422445,-0.01029676,0.00470254,2025-01-26 19:00:00
1737921600000,-18.18,-6.51900661,-0.01732254,-0.00621085,2025-01-26 20:00:00
1737925200000,-15.29,-5.42293798,-0.01462358,-0.00518609,2025-01-26 21:00:00
1737928800000,-11.15,-5.99817374,-0.01068722,-0.00574894,2025-01-26 22:00:00
1737932400000,-57.0,-73.0405322,-0.05554473,-0.07118685,2025-01-26 23:00:00
1737936000000,-50.19,-9.82738144,-0.04933745,-0.00965662,2025-01-27 00:00:00
1737939600000,-86.47,-34.8027721,-0.08535333,-0.03433581,2025-01-27 01:00:00
1737943200000,-69.73,-9.13,-0.0690396,-0.00903418,2025-01-27 02:00:00
1737946800000,-30.94,3.6855971,-0.03051413,0.00363363,2025-01-27 03:00:00
1737950400000,-47.32,7.69666912,-0.04712676,0.00766104,2025-01-27 04:00:00
1737954000000,-65.36,-13.72255454,-0.06511641,-0.01366438,2025-01-27 05:00:00
1737957600000,-46.61,15.37524928,-0.04710159,0.01552768,2025-01-27 06:00:00
1737961200000,-49.89,-14.37930387,-0.05036951,-0.0145123,2025-01-27 07:00:00
1737964800000,-49.58,-29.88019415,-0.05005868,-0.03016268,2025-01-27 08:00:00
1737968400000,-44.0,-22.2946636,-0.04425474,-0.02241884,2025-01-27 09:00:00
1737972000000,-57.08,-24.98428821,-0.05801241,-0.02538413,2025-01-27 10:00:00
1737975600000,-41.31,-5.1792282,-0.0418282,-0.00524228,2025-01-27 11:00:00
1737979200000,-29.31,-29.58670412,-0.02912949,-0.02940457,2025-01-27 12:00:00
1737982800000,15.15,19.1693596,0.01507703,0.01907627,2025-01-27 13:00:00
1737986400000,-9.75,-13.82887402,-0.00956624,-0.01356879,2025-01-27 14:00:00
1737990000000,-2.09,-9.83315926,-0.00206701,-0.00972576,2025-01-27 15:00:00
1737993600000,-46.3,-0.86361568,-0.04641883,-0.00086544,2025-01-27 16:00:00
1737997200000,-70.81,-52.74585968,-0.07141704,-0.05318835,2025-01-27 17:00:00
1738000800000,-41.65,4.6630928,-0.04199435,0.00469945,2025-01-27 18:00:00
1738004400000,-47.47,-31.63265182,-0.04761283,-0.03172279,2025-01-27 19:00:00
1738008000000,-33.64,-70.08946061,-0.03317996,-0.06915581,2025-01-27 20:00:00
1738011600000,-22.17,5.58055314,-0.02187476,0.00550473,2025-01-27 21:00:00
1738015200000,-13.54,-8.44391179,-0.0133219,-0.00830748,2025-01-27 22:00:00
1738018800000,-20.41,-15.3058585,-0.01999357,-0.01499282,2025-01-27 23:00:00
1738022400000,-16.16,-15.64562715,-0.01586553,-0.01536046,2025-01-28 00:00:00
1738026000000,-18.85,-11.97828263,-0.01859292,-0.01181412,2025-01-28 01:00:00
1738029600000,-20.7,-11.75723247,-0.02021445,-0.01148044,2025-01-28 02:00:00
1738033200000,-5.91,-70.90034419,-0.0057582,-0.06912294,2025-01-28 03:00:00
1738036800000,5.06,-7.71006995,0.00491733,-0.0074936,2025-01-28 04:00:00
1738040400000,1.7,-64.53220049,0.00165025,-0.06268402,2025-01-28 05:00:00
1738044000000,-6.54,-13.7321066,-0.00636531,-0.01336625,2025-01-28 06:00:00
1738047600000,12.6,-8.57468232,0.01225804,-0.00834368,2025-01-28 07:00:00
1738051200000,-5.59,-60.03121306,-0.00543503,-0.05839793,2025-01-28 08:00:00
1738054800000,-14.94,-20.15678001,-0.01451105,-0.01957905,2025-01-28 09:00:00
1738058400000,-14.92,-42.12080661,-0.01452134,-0.04100619,2025-01-28 10:00:00
1738062000000,-7.6,-15.2537145,-0.00739573,-0.01484483,2025-01-28 11:00:00
1738065600000,-1.34,11.82050072,-0.00130604,0.01151948,2025-01-28 12:00:00
1738069200000,-16.76,-107.11646898,-0.0163357,-0.10449665,2025-01-28 13:00:00
1738072800000,-3.86,-20.03740404,-0.00376064,-0.01952472,2025-01-28 14:00:00
1738076400000,-2.25,1.8611196,-0.00218918,0.00181074,2025-01-28 15:00:00
1738080000000,-0.68,-10.98680101,-0.00066504,-0.01074612,2025-01-28 16:00:00
1738083600000,-4.78,6.41787476,-0.0046601,0.00625621,2025-01-28 17:00:00
1738087200000,-28.87,-17.67948805,-0.02824693,-0.01729604,2025-01-28 18:00:00
1738090800000,-21.27,2.2875752,-0.02076657,0.00223292,2025-01-28 19:00:00
1738094400000,-56.57,-1.56921033,-0.05586362,-0.00154877,2025-01-28 20:00:00
1738098000000,-49.38,5.44751976,-0.04921561,0.00542642,2025-01-28 21:00:00
1738101600000,-61.93,-7.71845764,-0.06115599,-0.00761791,2025-01-28 22:00:00
1738105200000,-45.52,23.22703012,-0.04492008,0.02290537,2025-01-28 23:00:00
1738108800000,-52.21,-38.6194829,-0.05133596,-0.03796788,2025-01-29 00:00:00
1738112400000,-43.58,2.20035494,-0.04279051,0.00215952,2025-01-29 01:00:00
1738116000000,-48.28,-31.572321,-0.04742847,-0.03101038,2025-01-29 02:00:00
1738119600000,-30.1,-3.79863357,-0.02949876,-0.0037218,2025-01-29 03:00:00
1738123200000,-39.13,-7.5096714,-0.03836235,-0.00736006,2025-01-29 04:00:00
1738126800000,-32.58,-57.38569334,-0.03185934,-0.05612995,2025-01-29 05:00:00
1738130400000,-13.49,0.64316947,-0.01312236,0.00062556,2025-01-29 06:00:00
1738134000000,-59.8,-32.13094035,-0.05819622,-0.0312608,2025-01-29 07:00:00
1738137600000,-37.25,-54.0867524,-0.03625938,-0.05265701,2025-01-29 08:00:00
1738141200000,-48.74,-15.13849976,-0.04762817,-0.01478831,2025-01-29 09:00:00
1738144800000,-52.5,-9.4302558,-0.05119603,-0.00919217,2025-01-29 10:00:00
1738148400000,-59.61,-22.94382234,-0.05807338,-0.02234439,2025-01-29 11:00:00
1738152000000,-32.53,6.10368261,-0.03182045,0.00596829,2025-01-29 12:00:00
1738155600000,-32.66,0.66997972,-0.0320711,0.00065768,2025-01-29 13:00:00
1738159200000,-28.34,11.4516727,-0.02777616,0.01121946,2025-01-29 14:00:00
1738162800000,-23.52,7.98492237,-0.02306317,0.00782741,2025-01-29 15:00:00
1738166400000,-20.5,-5.19436586,-0.02007993,-0.00508716,2025-01-29 16:00:00
1738170000000,0.85,4.92887001,0.00083002,0.00481283,2025-01-29 17:00:00
1738173600000,-7.18,4.10515734,-0.00698076,0.0039908,2025-01-29 18:00:00
1738177200000,8.06,6.24210098,0.00778113,0.00602623,2025-01-29 19:00:00
1738180800000,26.41,24.40947654,0.02534697,0.02342742,2025-01-29 20:00:00
1738184400000,7.66,13.98405807,0.00738377,0.01347894,2025-01-29 21:00:00
1738188000000,0.06,-60.42075986,5.798e-05,-0.05841614,2025-01-29 22:00:00
1738191600000,14.01,16.66349628,0.0135058,0.01606339,2025-01-29 23:00:00
1738195200000,11.33,10.61118006,0.0108915,0.01020057,2025-01-30 00:00:00
1738198800000,10.91,-62.074905,0.01046381,-0.05957787,2025-01-30 01:00:00
1738202400000,1.33,7.87458927,0.00127074,0.00752327,2025-01-30 02:00:00
1738206000000,13.75,-2.67740736,0.01307084,-0.00254556,2025-01-30 03:00:00
1738209600000,18.33,15.16566,0.01737803,0.01437846,2025-01-30 04:00:00
1738213200000,17.97,15.52949879,0.01705327,0.01473761,2025-01-30 05:00:00
1738216800000,10.69,0.90680175,0.01016311,0.00086219,2025-01-30 06:00:00
1738220400000,5.63,15.08768102,0.00535517,0.01434988,2025-01-30 07:00:00
1738224000000,-0.88,-8.62922634,-0.00083762,-0.00821422,2025-01-30 08:00:00
1738227600000,-11.58,-10.68715994,-0.01098546,-0.01013838,2025-01-30 09:00:00
1738231200000,-8.52,-11.5360388,-0.00808768,-0.01095099,2025-01-30 10:00:00
1738234800000,-8.45,-8.6848204,-0.00802464,-0.00824766,2025-01-30 11:00:00
1738238400000,-7.96,1.3741776,-0.00757951,0.00130838,2025-01-30 12:00:00
1738242000000,-39.32,-35.29890118,-0.03749047,-0.03365518,2025-01-30 13:00:00
1738245600000,11.0,-20.1808974,0.01038514,-0.01905847,2025-01-30 14:00:00
1738249200000,20.17,-6.1101578,0.01910689,-0.00578955,2025-01-30 15:00:00
1738252800000,23.44,22.18326315,0.02217661,0.02098786,2025-01-30 16:00:00
1738256400000,7.07,-0.21886669,0.00671415,-0.00020786,2025-01-30 17:00:00
1738260000000,41.75,24.857368,0.03954387,0.02354763,2025-01-30 18:00:00
1738263600000,33.69,22.0617603,0.03186983,0.02087212,2025-01-30 19:00:00
1738267200000,8.51,-20.864002,0.00811194,-0.01989363,2025-01-30 20:00:00
1738270800000,26.43,10.6632121,0.02515971,0.01015224,2025-01-30 21:00:00
1738274400000,21.01,2.80236748,0.01999152,0.00266698,2025-01-30 22:00:00
1738278000000,19.7,2.79352857,0.01881154,0.00266797,2025-01-30 23:00:00
1738281600000,14.65,8.34769872,0.01396588,0.00795836,2025-01-31 00:00:00
1738285200000,17.5,11.88021074,0.0167097,0.01134431,2025-01-31 01:00:00
1738288800000,-10.63,-24.170425,-0.01018768,-0.02316769,2025-01-31 02:00:00
1738292400000,-17.1,-13.70880505,-0.01638803,-0.0131376,2025-01-31 03:00:00
1738296000000,-7.59,-5.5098484,-0.00729755,-0.00529744,2025-01-31 04:00:00
1738299600000,-13.02,-11.87456783,-0.01248084,-0.01138272,2025-01-31 05:00:00
1738303200000,0.09,2.92015842,8.612e-05,0.00279404,2025-01-31 06:00:00
1738306800000,12.49,9.28515989,0.01198788,0.00891215,2025-01-31 07:00:00
1738310400000,-9.3,-7.37130642,-0.00893983,-0.0070857,2025-01-31 08:00:00
1738314000000,-3.03,-0.61854577,-0.00290629,-0.00059328,2025-01-31 09:00:00
1738317600000,-8.06,-7.58342166,-0.00772889,-0.00727185,2025-01-31 10:00:00
1738321200000,-8.62,-9.66736,-0.00823022,-0.00923031,2025-01-31 11:00:00
1738324800000,-3.11,-9.02057919,-0.00297026,-0.00861575,2025-01-31 12:00:00
1738328400000,-2.3,-11.94060288,-0.00219751,-0.01140956,2025-01-31 13:00:00
1738332000000,11.96,7.73633357,0.01145125,0.00740754,2025-01-31 14:00:00
1738335600000,13.69,-17.21095493,0.01298073,-0.01632405,2025-01-31 15:00:00
1738339200000,8.08,4.60073928,0.00768924,0.00437839,2025-01-31 16:00:00
1738342800000,-2.74,-11.1064696,-0.00261998,-0.01062083,2025-01-31 17:00:00
1738346400000,-62.06,-44.76319654,-0.06047125,-0.04360989,2025-01-31 18:00:00
1738350000000,-70.09,-30.80002287,-0.06850592,-0.03009236,2025-01-31 19:00:00
1738353600000,-80.49,-35.7507912,-0.07916009,-0.03514462,2025-01-31 20:00:00
1738357200000,-37.0,-52.79627961,-0.03622169,-0.05169369,2025-01-31 21:00:00
1738360800000,-13.93,-10.96749014,-0.01362197,-0.01072466,2025-01-31 22:00:00
1738364400000,-18.3,-1.04778921,-0.01786594,-0.00102276,2025-01-31 23:00:00
1738368000000,-24.77,5.978482,-0.02416705,0.0058312,2025-02-01 00:00:00
1738371600000,-9.78,9.11368286,-0.00953532,0.00888404,2025-02-01 01:00:00
1738375200000,-21.06,-27.28286767,-0.0205528,-0.02662742,2025-02-01 02:00:00
1738378800000,-23.51,-10.31371954,-0.02299285,-0.01008555,2025-02-01 03:00:00
1738382400000,-18.73,-11.32026369,-0.018306,-0.0110632,2025-02-01 04:00:00
1738386000000,-20.03,-6.705,-0.01954146,-0.00654061,2025-02-01 05:00:00
1738389600000,-15.41,0.9744656,-0.0150484,0.00095145,2025-02-01 06:00:00
1738393200000,-19.49,-5.30929119,-0.01907671,-0.00519598,2025-02-01 07:00:00
